ZipCode,Type,PrimaryCity,State,County,Latitude,Longitude
41141,STANDARD,Garrison,KY,Lewis County,38.549999999999997,-83.189999999999998
41142,PO BOX,Grahn,KY,Carter County,38.299999999999997,-83.090000000000003
41143,STANDARD,Grayson,KY,Carter County,38.329999999999998,-82.930000000000007
41144,STANDARD,Greenup,KY,Greenup County,38.57,-82.819999999999993
41146,STANDARD,Hitchins,KY,Carter County,38.229999999999997,-82.909999999999997
41149,STANDARD,Isonville,KY,Elliott County,38.060000000000002,-83.049999999999997
41159,STANDARD,Martha,KY,Lawrence County,38.009999999999998,-82.950000000000003
41160,STANDARD,Mazie,KY,Lawrence County,38.009999999999998,-82.950000000000003
41164,STANDARD,Olive Hill,KY,Carter County,38.299999999999997,-83.159999999999997
41166,STANDARD,Quincy,KY,Lewis County,38.630000000000003,-83.090000000000003
41168,STANDARD,Rush,KY,Boyd County,38.289999999999999,-82.730000000000004
41169,STANDARD,Russell,KY,Greenup County,38.509999999999998,-82.689999999999998
41171,STANDARD,Sandy Hook,KY,Elliott County,38.090000000000003,-83.120000000000005
41173,PO BOX,Soldier,KY,Carter County,38.270000000000003,-83.280000000000001
41174,STANDARD,South Portsmouth,KY,Greenup County,38.700000000000003,-83.010000000000005
41175,STANDARD,South Shore,KY,Greenup County,38.719999999999999,-82.959999999999994
41179,STANDARD,Vanceburg,KY,Lewis County,38.590000000000003,-83.319999999999993
41180,STANDARD,Webbville,KY,Lawrence County,38.149999999999999,-82.790000000000006
41181,PO BOX,Willard,KY,Carter County,38.240000000000002,-82.849999999999994
41183,STANDARD,Worthington,KY,Greenup County,38.549999999999997,-82.730000000000004
41189,STANDARD,Tollesboro,KY,Lewis County,38.57,-83.569999999999993
41201,STANDARD,Adams,KY,Lawrence County,38,-82.709999999999994
41203,STANDARD,Beauty,KY,Martin County,37.829999999999998,-82.430000000000007
41204,STANDARD,Boons Camp,KY,Johnson County,37.829999999999998,-82.700000000000003
41214,STANDARD,Debord,KY,Martin County,37.82,-82.549999999999997
41216,STANDARD,East Point,KY,Floyd County,37.740000000000002,-82.790000000000006
41219,STANDARD,Flatgap,KY,Johnson County,37.93,-82.879999999999995
41222,STANDARD,Hagerhill,KY,Johnson County,37.780000000000001,-82.790000000000006
41224,STANDARD,Inez,KY,Martin County,37.859999999999999,-82.530000000000001
41226,STANDARD,Keaton,KY,Johnson County,37.979999999999997,-82.959999999999994
41230,STANDARD,Louisa,KY,Lawrence County,38.100000000000001,-82.599999999999994
41231,STANDARD,Lovely,KY,Martin County,37.82,-82.450000000000003
41232,STANDARD,Lowmansville,KY,Lawrence County,37.909999999999997,-82.709999999999994
41234,STANDARD,Meally,KY,Johnson County,37.789999999999999,-82.730000000000004
41238,STANDARD,Oil Springs,KY,Johnson County,37.799999999999997,-82.939999999999998
41240,STANDARD,Paintsville,KY,Johnson County,37.810000000000002,-82.799999999999997
41250,STANDARD,Pilgrim,KY,Martin County,37.789999999999999,-82.420000000000002
41254,STANDARD,River,KY,Johnson County,37.859999999999999,-82.719999999999999
41255,STANDARD,Sitka,KY,Johnson County,37.880000000000003,-82.840000000000003
41256,STANDARD,Staffordsville,KY,Johnson County,37.829999999999998,-82.840000000000003
41257,STANDARD,Stambaugh,KY,Johnson County,37.880000000000003,-82.790000000000006
41260,STANDARD,Thelma,KY,Johnson County,37.810000000000002,-82.760000000000005
41262,STANDARD,Tomahawk,KY,Martin County,37.869999999999997,-82.590000000000003
41263,STANDARD,Tutor Key,KY,Johnson County,37.840000000000003,-82.760000000000005
41264,STANDARD,Ulysses,KY,Lawrence County,38,-82.709999999999994
41265,STANDARD,Van Lear,KY,Johnson County,37.759999999999998,-82.75
41267,STANDARD,Warfield,KY,Martin County,37.829999999999998,-82.420000000000002
41268,PO BOX,West Van Lear,KY,Johnson County,37.780000000000001,-82.769999999999996
41271,STANDARD,Williamsport,KY,Johnson County,37.82,-82.719999999999999
41274,STANDARD,Wittensville,KY,Johnson County,37.859999999999999,-82.790000000000006
41301,STANDARD,Campton,KY,Wolfe County,37.729999999999997,-83.540000000000006
41307,STANDARD,Athol,KY,Lee County,37.549999999999997,-83.569999999999993
41310,STANDARD,Bays,KY,Breathitt County,37.640000000000001,-83.239999999999995
41311,STANDARD,Beattyville,KY,Lee County,37.579999999999998,-83.700000000000003
41313,PO BOX,Bethany,KY,Wolfe County,37.740000000000002,-83.5
41314,STANDARD,Booneville,KY,Owsley County,37.469999999999999,-83.670000000000002
41317,STANDARD,Clayhole,KY,Breathitt County,37.460000000000001,-83.290000000000006
41332,STANDARD,Hazel Green,KY,Wolfe County,37.789999999999999,-83.409999999999997
41333,PO BOX,Heidelberg,KY,Lee County,37.549999999999997,-83.769999999999996
41338,STANDARD,Island City,KY,Owsley County,37.359999999999999,-83.760000000000005
41339,STANDARD,Jackson,KY,Breathitt County,37.549999999999997,-83.370000000000005
41347,PO BOX,Lone,KY,Lee County,37.530000000000001,-83.599999999999994
41348,STANDARD,Lost Creek,KY,Breathitt County,37.479999999999997,-83.319999999999993
41351,STANDARD,Mistletoe,KY,Owsley County,37.310000000000002,-83.590000000000003
41352,STANDARD,Mize,KY,Morgan County,37.859999999999999,-83.370000000000005
41360,STANDARD,Pine Ridge,KY,Wolfe County,37.759999999999998,-83.609999999999999
41362,PO BOX,Primrose,KY,Lee County,37.600000000000001,-83.599999999999994
41364,STANDARD,Ricetown,KY,Owsley County,37.390000000000001,-83.620000000000005
41365,STANDARD,Rogers,KY,Wolfe County,37.740000000000002,-83.629999999999995
41366,STANDARD,Rousseau,KY,Breathitt County,37.590000000000003,-83.230000000000004
41367,STANDARD,Rowdy,KY,Perry County,37.409999999999997,-83.200000000000003
41368,PO BOX,Saint Helens,KY,Lee County,37.57,-83.650000000000006
41385,STANDARD,Vancleve,KY,Breathitt County,37.619999999999997,-83.409999999999997
41386,STANDARD,Vincent,KY,Owsley County,37.460000000000001,-83.769999999999996
41390,STANDARD,Whick,KY,Breathitt County,37.420000000000002,-83.370000000000005
41397,STANDARD,Zoe,KY,Lee County,37.68,-83.680000000000007
41408,STANDARD,Cannel City,KY,Morgan County,37.780000000000001,-83.269999999999996
41413,PO BOX,Crockett,KY,Morgan County,37.979999999999997,-83.090000000000003
41421,STANDARD,Elkfork,KY,Morgan County,37.960000000000001,-83.129999999999995
41425,STANDARD,Ezel,KY,Morgan County,37.890000000000001,-83.439999999999998
41426,PO BOX,Falcon,KY,Magoffin County,37.780000000000001,-83
41433,PO BOX,Gapville,KY,Magoffin County,37.630000000000003,-82.950000000000003
41451,PO BOX,Malone,KY,Morgan County,37.869999999999997,-83.25
41459,PO BOX,Ophir,KY,Morgan County,37.899999999999999,-83.010000000000005
41464,STANDARD,Royalton,KY,Magoffin County,37.670000000000002,-83.019999999999996
41465,STANDARD,Salyersville,KY,Magoffin County,37.740000000000002,-83.060000000000002
41472,STANDARD,West Liberty,KY,Morgan County,37.909999999999997,-83.260000000000005
41477,PO BOX,Wrigley,KY,Morgan County,38.009999999999998,-83.269999999999996
41501,STANDARD,Pikeville,KY,Pike County,37.469999999999999,-82.510000000000005
41502,PO BOX,Pikeville,KY,Pike County,37.469999999999999,-82.510000000000005
41503,STANDARD,South Williamson,KY,Pike County,37.659999999999997,-82.290000000000006
41512,STANDARD,Ashcamp,KY,Pike County,37.259999999999998,-82.430000000000007
41513,STANDARD,Belcher,KY,Pike County,37.340000000000003,-82.370000000000005
41514,STANDARD,Belfry,KY,Pike County,37.619999999999997,-82.260000000000005
41517,STANDARD,Burdine,KY,Letcher County,37.18,-82.599999999999994
41519,STANDARD,Canada,KY,Pike County,37.600000000000001,-82.319999999999993
41520,PO BOX,Dorton,KY,Pike County,37.270000000000003,-82.569999999999993
41522,STANDARD,Elkhorn City,KY,Pike County,37.299999999999997,-82.340000000000003
41524,STANDARD,Fedscreek,KY,Pike County,37.399999999999999,-82.239999999999995
41526,PO BOX,Fords Branch,KY,Pike County,37.32,-82.569999999999993
41527,STANDARD,Forest Hills,KY,Pike County,37.630000000000003,-82.290000000000006
41528,STANDARD,Freeburn,KY,Pike County,37.539999999999999,-82.140000000000001
41531,STANDARD,Hardy,KY,Pike County,37.609999999999999,-82.239999999999995
41534,STANDARD,Hellier,KY,Pike County,37.270000000000003,-82.489999999999995
41535,STANDARD,Huddy,KY,Pike County,37.590000000000003,-82.269999999999996
41537,STANDARD,Jenkins,KY,Letcher County,37.170000000000002,-82.620000000000005
41538,PO BOX,Jonancy,KY,Pike County,37.310000000000002,-82.579999999999998
41539,STANDARD,Kimper,KY,Pike County,37.490000000000002,-82.340000000000003
41540,STANDARD,Lick Creek,KY,Pike County,37.340000000000003,-82.319999999999993
41542,PO BOX,Lookout,KY,Pike County,37.310000000000002,-82.459999999999994
41543,STANDARD,Mc Andrews,KY,Pike County,37.539999999999999,-82.280000000000001
41544,STANDARD,Mc Carr,KY,Pike County,37.590000000000003,-82.159999999999997
41547,STANDARD,Majestic,KY,Pike County,37.530000000000001,-82.099999999999994
41548,STANDARD,Mouthcard,KY,Pike County,37.380000000000003,-82.25
41549,PO BOX,Myra,KY,Pike County,37.280000000000001,-82.599999999999994
41553,STANDARD,Phelps,KY,Pike County,37.5,-82.159999999999997
41554,STANDARD,Phyllis,KY,Pike County,37.439999999999998,-82.329999999999998
41555,STANDARD,Pinsonfork,KY,Pike County,37.539999999999999,-82.25
41557,STANDARD,Raccoon,KY,Pike County,37.490000000000002,-82.439999999999998
41558,STANDARD,Ransom,KY,Pike County,37.539999999999999,-82.200000000000003
41559,STANDARD,Regina,KY,Pike County,37.350000000000001,-82.370000000000005
41560,STANDARD,Robinson Creek,KY,Pike County,37.32,-82.569999999999993
41561,PO BOX,Rockhouse,KY,Pike County,37.32,-82.450000000000003
41562,STANDARD,Shelbiana,KY,Pike County,37.420000000000002,-82.489999999999995
41563,STANDARD,Shelby Gap,KY,Pike County,37.210000000000001,-82.549999999999997
41564,STANDARD,Sidney,KY,Pike County,37.619999999999997,-82.349999999999994
41566,STANDARD,Steele,KY,Pike County,37.969999999999999,-82.180000000000007
41567,STANDARD,Stone,KY,Pike County,37.560000000000002,-82.269999999999996
41568,STANDARD,Stopover,KY,Pike County,37.520000000000003,-82.030000000000001
41571,STANDARD,Varney,KY,Pike County,37.630000000000003,-82.420000000000002
41572,STANDARD,Virgie,KY,Pike County,37.329999999999998,-82.569999999999993
41601,STANDARD,Allen,KY,Floyd County,37.609999999999999,-82.719999999999999
41602,STANDARD,Auxier,KY,Floyd County,37.729999999999997,-82.75
41603,STANDARD,Banner,KY,Floyd County,37.579999999999998,-82.700000000000003
41604,STANDARD,Beaver,KY,Floyd County,37.390000000000001,-82.650000000000006
41605,STANDARD,Betsy Layne,KY,Floyd County,37.549999999999997,-82.629999999999995
41606,STANDARD,Bevinsville,KY,Floyd County,37.329999999999998,-82.709999999999994
41607,STANDARD,Blue River,KY,Floyd County,37.619999999999997,-82.840000000000003
41612,STANDARD,Bypro,KY,Floyd County,37.299999999999997,-82.700000000000003
41615,STANDARD,Dana,KY,Floyd County,37.549999999999997,-82.689999999999998
41616,STANDARD,David,KY,Floyd County,37.159999999999997,-82.950000000000003
41619,STANDARD,Drift,KY,Floyd County,37.479999999999997,-82.739999999999995
41621,STANDARD,Dwale,KY,Floyd County,37.619999999999997,-82.719999999999999
41622,STANDARD,Eastern,KY,Floyd County,37.509999999999998,-82.799999999999997
41630,STANDARD,Garrett,KY,Floyd County,37.479999999999997,-82.829999999999998
41631,STANDARD,Grethel,KY,Floyd County,37.490000000000002,-82.640000000000001
41632,STANDARD,Gunlock,KY,Magoffin County,37.539999999999999,-82.920000000000002
41635,STANDARD,Harold,KY,Floyd County,37.530000000000001,-82.629999999999995
41636,STANDARD,Hi Hat,KY,Floyd County,37.390000000000001,-82.719999999999999
41640,STANDARD,Hueysville,KY,Floyd County,37.539999999999999,-82.829999999999998
41642,STANDARD,Ivel,KY,Floyd County,37.590000000000003,-82.659999999999997
41643,STANDARD,Lackey,KY,Knott County,37.460000000000001,-82.799999999999997
41645,STANDARD,Langley,KY,Floyd County,37.530000000000001,-82.790000000000006
41647,STANDARD,Mc Dowell,KY,Floyd County,37.420000000000002,-82.739999999999995
41649,STANDARD,Martin,KY,Floyd County,37.57,-82.75
41650,STANDARD,Melvin,KY,Floyd County,37.350000000000001,-82.689999999999998
41651,STANDARD,Minnie,KY,Floyd County,37.469999999999999,-82.75
41653,STANDARD,Prestonsburg,KY,Floyd County,37.670000000000002,-82.760000000000005
41655,STANDARD,Printer,KY,Floyd County,37.530000000000001,-82.739999999999995
41659,STANDARD,Stanville,KY,Floyd County,37.579999999999998,-82.670000000000002
41660,STANDARD,Teaberry,KY,Floyd County,37.420000000000002,-82.640000000000001
41663,STANDARD,Tram,KY,Floyd County,37.579999999999998,-82.629999999999995
41666,STANDARD,Wayland,KY,Floyd County,37.439999999999998,-82.799999999999997
41667,STANDARD,Weeksbury,KY,Floyd County,37.32,-82.709999999999994
41669,STANDARD,Wheelwright,KY,Floyd County,37.329999999999998,-82.719999999999999
41701,STANDARD,Hazard,KY,Perry County,37.25,-83.189999999999998
41702,PO BOX,Hazard,KY,Perry County,37.25,-83.189999999999998
41712,STANDARD,Ary,KY,Perry County,37.369999999999997,-83.140000000000001
41713,PO BOX,Avawam,KY,Perry County,37.219999999999999,-83.269999999999996
41714,STANDARD,Bear Branch,KY,Leslie County,37.159999999999997,-83.540000000000006
41719,STANDARD,Bonnyman,KY,Perry County,37.310000000000002,-83.219999999999999
41721,STANDARD,Buckhorn,KY,Perry County,37.340000000000003,-83.469999999999999
41722,STANDARD,Bulan,KY,Perry County,37.289999999999999,-83.159999999999997
41723,STANDARD,Busy,KY,Perry County,37.25,-83.299999999999997
41725,PO BOX,Carrie,KY,Knott County,37.329999999999998,-83.030000000000001
41727,STANDARD,Chavies,KY,Perry County,37.340000000000003,-83.349999999999994
41729,STANDARD,Combs,KY,Perry County,37.259999999999998,-83.209999999999994
41731,STANDARD,Cornettsville,KY,Perry County,37.130000000000003,-83.069999999999993
41735,STANDARD,Delphia,KY,Perry County,37.020000000000003,-83.079999999999998
41736,PO BOX,Dice,KY,Perry County,37.359999999999999,-83.219999999999999
41739,PO BOX,Dwarf,KY,Perry County,37.329999999999998,-83.120000000000005
41740,STANDARD,Emmalena,KY,Knott County,37.329999999999998,-83.069999999999993
41743,PO BOX,Fisty,KY,Knott County,37.329999999999998,-83.099999999999994
41745,STANDARD,Gays Creek,KY,Perry County,37.329999999999998,-83.400000000000006
41746,STANDARD,Happy,KY,Perry County,37.200000000000003,-83.090000000000003
41747,PO BOX,Hardburly,KY,Perry County,37.240000000000002,-83.200000000000003
41749,STANDARD,Hyden,KY,Leslie County,37.159999999999997,-83.370000000000005
41751,STANDARD,Jeff,KY,Perry County,37.200000000000003,-83.129999999999995
41754,STANDARD,Krypton,KY,Perry County,37.310000000000002,-83.329999999999998
41759,STANDARD,Sassafras,KY,Knott County,37.219999999999999,-83.049999999999997
41760,STANDARD,Scuddy,KY,Perry County,37.210000000000001,-83.090000000000003
41762,STANDARD,Sizerock,KY,Leslie County,37.219999999999999,-83.5
41763,STANDARD,Slemp,KY,Perry County,37.07,-83.109999999999999
41764,STANDARD,Smilax,KY,Leslie County,37.130000000000003,-83.280000000000001
41766,STANDARD,Thousandsticks,KY,Leslie County,37.18,-83.420000000000002
41772,STANDARD,Vest,KY,Knott County,37.390000000000001,-83
41773,STANDARD,Vicco,KY,Perry County,37.210000000000001,-83.060000000000002
41774,STANDARD,Viper,KY,Perry County,37.18,-83.140000000000001
41775,STANDARD,Wendover,KY,Leslie County,37.119999999999997,-83.359999999999999
41776,STANDARD,Wooton,KY,Leslie County,37.170000000000002,-83.299999999999997
41777,STANDARD,Yeaddiss,KY,Leslie County,37.07,-83.209999999999994
41778,PO BOX,Yerkes,KY,Perry County,37.259999999999998,-83.319999999999993
41804,STANDARD,Blackey,KY,Letcher County,37.140000000000001,-82.969999999999999
41810,PO BOX,Cromona,KY,Letcher County,37.18,-82.689999999999998
41812,STANDARD,Deane,KY,Letcher County,37.240000000000002,-82.769999999999996
41815,STANDARD,Ermine,KY,Letcher County,37.109999999999999,-82.790000000000006
41817,STANDARD,Garner,KY,Knott County,37.350000000000001,-82.920000000000002
41819,STANDARD,Gordon,KY,Letcher County,37,-83.019999999999996
41821,STANDARD,Hallie,KY,Letcher County,37.100000000000001,-83.019999999999996
41822,STANDARD,Hindman,KY,Knott County,37.329999999999998,-82.980000000000004
41824,STANDARD,Isom,KY,Letcher County,37.18,-82.890000000000001
41825,STANDARD,Jackhorn,KY,Letcher County,37.159999999999997,-82.680000000000007
41826,STANDARD,Jeremiah,KY,Letcher County,37.159999999999997,-82.920000000000002
41828,STANDARD,Kite,KY,Knott County,37.329999999999998,-82.810000000000002
41831,STANDARD,Leburn,KY,Knott County,37.340000000000003,-82.950000000000003
41832,STANDARD,Letcher,KY,Letcher County,37.140000000000001,-82.950000000000003
41833,STANDARD,Linefork,KY,Letcher County,37.020000000000003,-82.950000000000003
41834,STANDARD,Littcarr,KY,Knott County,37.240000000000002,-82.939999999999998
41835,STANDARD,Mc Roberts,KY,Letcher County,37.210000000000001,-82.659999999999997
41836,STANDARD,Mallie,KY,Knott County,37.299999999999997,-82.909999999999997
41837,STANDARD,Mayking,KY,Letcher County,37.130000000000003,-82.760000000000005
41838,STANDARD,Millstone,KY,Letcher County,37.159999999999997,-82.75
41839,STANDARD,Mousie,KY,Knott County,37.409999999999997,-82.870000000000005
41840,STANDARD,Neon,KY,Letcher County,37.210000000000001,-82.700000000000003
41843,STANDARD,Pine Top,KY,Knott County,37.270000000000003,-82.879999999999995
41844,STANDARD,Pippa Passes,KY,Knott County,37.329999999999998,-82.870000000000005
41845,STANDARD,Premium,KY,Letcher County,37.119999999999997,-82.909999999999997
41847,STANDARD,Redfox,KY,Knott County,37.210000000000001,-82.939999999999998
41848,STANDARD,Roxana,KY,Letcher County,37.100000000000001,-82.939999999999998
41849,PO BOX,Seco,KY,Letcher County,37.170000000000002,-82.730000000000004
41855,STANDARD,Thornton,KY,Letcher County,37.149999999999999,-82.730000000000004
41858,STANDARD,Whitesburg,KY,Letcher County,37.109999999999999,-82.819999999999993
41859,STANDARD,Dema,KY,Knott County,37.43,-82.849999999999994
41861,STANDARD,Raven,KY,Knott County,37.399999999999999,-82.799999999999997
41862,STANDARD,Topmost,KY,Knott County,37.359999999999999,-82.780000000000001
42001,STANDARD,Paducah,KY,McCracken County,37.07,-88.629999999999995
42002,PO BOX,Paducah,KY,Mccracken County,37.07,-88.629999999999995
42003,STANDARD,Paducah,KY,McCracken County,37.07,-88.629999999999995
42020,STANDARD,Almo,KY,Calloway County,36.710000000000001,-88.310000000000002
42021,STANDARD,Arlington,KY,Carlisle County,36.789999999999999,-89.010000000000005
42022,PO BOX,Bandana,KY,Ballard County,37.140000000000001,-88.939999999999998
42023,STANDARD,Bardwell,KY,Carlisle County,36.869999999999997,-89.010000000000005
42024,STANDARD,Barlow,KY,Ballard County,37.049999999999997,-89.040000000000006
42025,STANDARD,Benton,KY,Marshall County,36.850000000000001,-88.349999999999994
42027,STANDARD,Boaz,KY,Graves County,36.909999999999997,-88.609999999999999
42028,STANDARD,Burna,KY,Livingston County,37.210000000000001,-88.400000000000006
42029,STANDARD,Calvert City,KY,Marshall County,37.030000000000001,-88.349999999999994
42031,STANDARD,Clinton,KY,Hickman County,36.659999999999997,-88.989999999999995
42032,STANDARD,Columbus,KY,Hickman County,36.75,-89.099999999999994
42033,PO BOX,Crayne,KY,Crittenden County,37.270000000000003,-88.079999999999998
42035,STANDARD,Cunningham,KY,Carlisle County,36.890000000000001,-88.870000000000005
42036,STANDARD,Dexter,KY,Calloway County,36.689999999999998,-88.159999999999997
42037,PO BOX,Dycusburg,KY,Crittenden County,37.159999999999997,-88.180000000000007
42038,STANDARD,Eddyville,KY,Lyon County,37.07,-88.069999999999993
42039,STANDARD,Fancy Farm,KY,Graves County,36.75,-88.790000000000006
42040,STANDARD,Farmington,KY,Graves County,36.670000000000002,-88.530000000000001
42041,STANDARD,Fulton,KY,Fulton County,36.509999999999998,-88.879999999999995
42044,STANDARD,Gilbertsville,KY,Marshall County,36.960000000000001,-88.269999999999996
42045,STANDARD,Grand Rivers,KY,Livingston County,37,-88.230000000000004
42047,STANDARD,Hampton,KY,Livingston County,37.329999999999998,-88.400000000000006
42048,STANDARD,Hardin,KY,Marshall County,36.759999999999998,-88.299999999999997
42049,STANDARD,Hazel,KY,Calloway County,36.5,-88.319999999999993
42050,STANDARD,Hickman,KY,Fulton County,36.560000000000002,-89.180000000000007
42051,STANDARD,Hickory,KY,Graves County,36.840000000000003,-88.689999999999998
42053,STANDARD,Kevil,KY,McCracken County,37.079999999999998,-88.879999999999995
42054,STANDARD,Kirksey,KY,Calloway County,36.68,-88.420000000000002
42055,STANDARD,Kuttawa,KY,Lyon County,37.060000000000002,-88.099999999999994
42056,STANDARD,La Center,KY,Ballard County,37.07,-88.969999999999999
42058,STANDARD,Ledbetter,KY,Livingston County,37.039999999999999,-88.489999999999995
42060,PO BOX,Lovelaceville,KY,Ballard County,36.960000000000001,-88.829999999999998
42061,PO BOX,Lowes,KY,Graves County,36.880000000000003,-88.769999999999996
42063,PO BOX,Lynnville,KY,Graves County,36.560000000000002,-88.560000000000002
42064,STANDARD,Marion,KY,Crittenden County,37.329999999999998,-88.069999999999993
42066,STANDARD,Mayfield,KY,Graves County,36.729999999999997,-88.640000000000001
42069,STANDARD,Melber,KY,Graves County,36.909999999999997,-88.75
42070,PO BOX,Milburn,KY,Carlisle County,36.789999999999999,-88.890000000000001
42071,STANDARD,Murray,KY,Calloway County,36.609999999999999,-88.310000000000002
42076,STANDARD,New Concord,KY,Calloway County,36.590000000000003,-88.060000000000002
42078,STANDARD,Salem,KY,Livingston County,37.259999999999998,-88.230000000000004
42079,STANDARD,Sedalia,KY,Graves County,36.560000000000002,-88.579999999999998
42081,STANDARD,Smithland,KY,Livingston County,37.130000000000003,-88.400000000000006
42082,STANDARD,Symsonia,KY,Graves County,36.899999999999999,-88.510000000000005
42083,STANDARD,Tiline,KY,Livingston County,37.159999999999997,-88.25
42084,PO BOX,Tolu,KY,Crittenden County,37.43,-88.239999999999995
42085,STANDARD,Water Valley,KY,Graves County,36.560000000000002,-88.810000000000002
42086,STANDARD,West Paducah,KY,McCracken County,37.109999999999999,-88.769999999999996
42087,STANDARD,Wickliffe,KY,Ballard County,36.960000000000001,-89.079999999999998
42088,STANDARD,Wingo,KY,Graves County,36.640000000000001,-88.730000000000004
42101,STANDARD,Bowling Green,KY,Warren County,36.969999999999999,-86.439999999999998
42102,PO BOX,Bowling Green,KY,Warren County,36.969999999999999,-86.439999999999998
42103,STANDARD,Bowling Green,KY,Warren County,36.969999999999999,-86.439999999999998
42104,STANDARD,Bowling Green,KY,Warren County,36.969999999999999,-86.439999999999998
42120,STANDARD,Adolphus,KY,Allen County,36.670000000000002,-86.269999999999996
42122,STANDARD,Alvaton,KY,Warren County,36.859999999999999,-86.349999999999994
42123,STANDARD,Austin,KY,Barren County,36.810000000000002,-86.010000000000005
42124,STANDARD,Beaumont,KY,Metcalfe County,36.859999999999999,-85.629999999999995
42127,STANDARD,Cave City,KY,Barren County,37.130000000000003,-85.959999999999994
42128,PO BOX,Drake,KY,Warren County,36.82,-86.390000000000001
42129,STANDARD,Edmonton,KY,Metcalfe County,36.979999999999997,-85.620000000000005
42130,STANDARD,Eighty Eight,KY,Barren County,36.909999999999997,-85.760000000000005
42131,STANDARD,Etoile,KY,Barren County,36.810000000000002,-85.909999999999997
42133,STANDARD,Fountain Run,KY,Monroe County,36.719999999999999,-85.959999999999994
42134,STANDARD,Franklin,KY,Simpson County,36.719999999999999,-86.569999999999993
42135,PO BOX,Franklin,KY,Simpson County,36.719999999999999,-86.569999999999993
42140,STANDARD,Gamaliel,KY,Monroe County,36.630000000000003,-85.790000000000006
42141,STANDARD,Glasgow,KY,Barren County,36.990000000000002,-85.920000000000002
42142,PO BOX,Glasgow,KY,Barren County,36.990000000000002,-85.920000000000002
42151,STANDARD,Hestand,KY,Monroe County,36.649999999999999,-85.609999999999999
42152,PO BOX,Hiseville,KY,Barren County,37.100000000000001,-85.810000000000002
42153,STANDARD,Holland,KY,Allen County,36.700000000000003,-86.060000000000002
42154,STANDARD,Knob Lick,KY,Metcalfe County,37.079999999999998,-85.680000000000007
42156,STANDARD,Lucas,KY,Barren County,36.880000000000003,-86.030000000000001
42157,STANDARD,Mount Hermon,KY,Monroe County,36.799999999999997,-85.810000000000002
42159,STANDARD,Oakland,KY,Warren County,37.039999999999999,-86.25
42160,STANDARD,Park City,KY,Barren County,37.090000000000003,-86.040000000000006
42163,STANDARD,Rocky Hill,KY,Edmonson County,37.060000000000002,-86.099999999999994
42164,STANDARD,Scottsville,KY,Allen County,36.740000000000002,-86.189999999999998
42166,STANDARD,Summer Shade,KY,Metcalfe County,36.880000000000003,-85.700000000000003
42167,STANDARD,Tompkinsville,KY,Monroe County,36.700000000000003,-85.689999999999998
42170,STANDARD,Woodburn,KY,Warren County,36.840000000000003,-86.519999999999996
42171,STANDARD,Smiths Grove,KY,Warren County,37.049999999999997,-86.200000000000003
42201,PO BOX,Aberdeen,KY,Butler County,37.25,-86.680000000000007
42202,STANDARD,Adairville,KY,Logan County,36.659999999999997,-86.849999999999994
42204,STANDARD,Allensville,KY,Todd County,36.710000000000001,-87.060000000000002
42206,STANDARD,Auburn,KY,Logan County,36.859999999999999,-86.709999999999994
42207,STANDARD,Bee Spring,KY,Edmonson County,37.280000000000001,-86.280000000000001
42210,STANDARD,Brownsville,KY,Edmonson County,37.18,-86.25
42211,STANDARD,Cadiz,KY,Trigg County,36.859999999999999,-87.819999999999993
42214,STANDARD,Center,KY,Metcalfe County,37.130000000000003,-85.680000000000007
42215,STANDARD,Cerulean,KY,Christian County,36.960000000000001,-87.659999999999997
42216,PO BOX,Clifty,KY,Todd County,36.990000000000002,-87.140000000000001
42217,STANDARD,Crofton,KY,Christian County,37.039999999999999,-87.480000000000004
42219,STANDARD,Dunbar,KY,Butler County,37.18,-86.760000000000005
42220,STANDARD,Elkton,KY,Todd County,36.810000000000002,-87.150000000000006
42221,PO BOX,Fairview,KY,Todd County,36.840000000000003,-87.310000000000002
42223,STANDARD,Fort Campbell,KY,Christian County,36.649999999999999,-87.540000000000006
42232,STANDARD,Gracey,KY,Christian County,36.850000000000001,-87.650000000000006
42234,STANDARD,Guthrie,KY,Todd County,36.649999999999999,-87.170000000000002
42236,STANDARD,Herndon,KY,Christian County,36.710000000000001,-87.599999999999994
42240,STANDARD,Hopkinsville,KY,Christian County,36.850000000000001,-87.489999999999995
42241,PO BOX,Hopkinsville,KY,Christian County,36.850000000000001,-87.489999999999995
42252,STANDARD,Jetson,KY,Butler County,37.229999999999997,-86.510000000000005
42254,STANDARD,La Fayette,KY,Christian County,36.659999999999997,-87.650000000000006
42256,STANDARD,Lewisburg,KY,Logan County,36.979999999999997,-86.950000000000003
42259,STANDARD,Mammoth Cave,KY,Edmonson County,37.200000000000003,-86.099999999999994
42261,STANDARD,Morgantown,KY,Butler County,37.210000000000001,-86.700000000000003
42262,STANDARD,Oak Grove,KY,Christian County,36.659999999999997,-87.420000000000002
42265,STANDARD,Olmstead,KY,Logan County,36.75,-87.010000000000005
42266,STANDARD,Pembroke,KY,Christian County,36.770000000000003,-87.349999999999994
42273,STANDARD,Rochester,KY,Butler County,37.200000000000003,-86.890000000000001
42274,STANDARD,Rockfield,KY,Warren County,36.899999999999999,-86.549999999999997
42275,STANDARD,Roundhill,KY,Butler County,37.229999999999997,-86.450000000000003
42276,STANDARD,Russellville,KY,Logan County,36.829999999999998,-86.890000000000001
